Cid,TimeStamp,Value,MessageId
XA.6F.2A.5D.84.96,2023-01-23T19:35:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2023-01-24T08:00:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2023-01-24T09:45:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2023-01-24T10:30:00.123456Z,N/A,MessageIdData
BF.7D.D9.24.C2.A0,2023-01-24T11:40:00.123456Z,UnOccupied,MessageIdData
D1.9C.FB.97.D9.47,2023-01-24T12:20:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2023-01-24T14:00:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2023-01-24T14:40:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2023-01-24T15:25:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2023-01-24T15:35:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2023-01-24T17:15:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2023-01-24T17:45:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2023-01-24T18:35:00.123456Z,N/A,MessageIdData
D1.9C.FB.97.D9.47,2023-01-24T18:55:00.123456Z,N/A,MessageIdData
D1.9C.FB.97.D9.47,2023-01-24T19:35:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2023-01-24T19:45:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2023-01-24T21:35:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2023-01-25T08:00:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2023-01-25T09:45:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2023-01-25T10:15:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2023-01-25T11:35:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2023-01-25T11:55:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2023-01-25T13:15:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2023-01-25T14:05:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2023-01-25T14:35:00.123456Z,N/A,MessageIdData
BF.7D.D9.24.C2.A0,2023-01-25T15:20:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2023-01-25T16:30:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2023-01-25T16:50:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2023-01-25T17:10:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2023-01-25T17:55:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2023-01-25T19:15:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2023-01-25T19:35:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2023-01-25T20:55:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2023-01-26T08:00:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2023-01-26T08:40:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2023-01-26T09:30:00.123456Z,N/A,MessageIdData
X9.F4.C5.B5.93.00,2023-01-26T10:10:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2023-01-26T10:55:00.123456Z,UnOccupied,MessageIdData
XA.6F.2A.5D.84.96,2023-01-26T11:45:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2023-01-26T12:15:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2023-01-26T13:00:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2023-01-26T13:50:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2023-01-26T15:35:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2023-01-26T16:20:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2023-01-26T18:00:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2023-01-26T18:40:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-01-26T20:30:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2023-01-27T08:00:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2023-01-27T08:50:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2023-01-27T09:20:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2023-01-27T09:50:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2023-01-27T10:20:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2023-01-27T11:50:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2023-01-27T12:30:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2023-01-27T12:40:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2023-01-27T13:30:00.123456Z,Offline,MessageIdData
XA.6F.2A.5D.84.96,2023-01-27T14:00:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2023-01-27T14:45:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2023-01-27T16:30:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2023-01-27T16:40:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2023-01-27T17:50:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2023-01-27T18:00:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2023-01-27T18:10:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2023-01-27T18:55:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2023-01-27T19:25:00.123456Z,N/A,MessageIdData
BF.7D.D9.24.C2.A0,2023-01-27T19:55:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2023-01-27T21:15:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2023-01-30T08:00:00.123456Z,Occupied,MessageIdData
D1.9C.FB.97.D9.47,2023-01-30T08:20:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2023-01-30T08:40:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2023-01-30T09:50:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2023-01-30T10:00:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2023-01-30T11:50:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2023-01-30T12:10:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2023-01-30T13:30:00.123456Z,N/A,MessageIdData
XA.6F.2A.5D.84.96,2023-01-30T14:00:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2023-01-30T15:40:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2023-01-30T16:00:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2023-01-30T17:50:00.123456Z,N/A,MessageIdData
X9.F4.C5.B5.93.00,2023-01-30T18:20:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2023-01-30T19:05:00.123456Z,UnOccupied,MessageIdData
D1.9C.FB.97.D9.47,2023-01-30T19:25:00.123456Z,UnOccupied,MessageIdData
D1.9C.FB.97.D9.47,2023-01-30T20:10:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2023-01-30T08:00:00.123456Z,UnOccupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-01-30T08:40:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2023-01-30T09:00:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2023-01-30T10:40:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2023-01-30T11:00:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2023-01-30T12:50:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2023-01-30T13:20:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2023-01-30T14:00:00.123456Z,N/A,MessageIdData
XB.C1.2A.ED.D8.97,2023-01-30T14:45:00.123456Z,N/A,MessageIdData
XB.C1.2A.ED.D8.97,2023-01-30T15:55:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2023-01-30T16:05:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2023-01-30T17:25:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2023-01-30T18:05:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2023-01-30T18:25:00.123456Z,N/A,MessageIdData
XA.6F.2A.5D.84.96,2023-01-30T18:45:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2023-01-30T19:25:00.123456Z,N/A,MessageIdData
D1.9C.FB.97.D9.47,2023-01-30T08:00:00.123456Z,Occupied,MessageIdData
D1.9C.FB.97.D9.47,2023-01-30T08:20:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2023-01-30T09:10:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2023-01-30T10:55:00.123456Z,Occupied,MessageIdData
X0.E0.81.66.05.77,2023-01-30T11:45:00.123456Z,Occupied,MessageIdData
X0.E0.81.66.05.77,2023-01-30T13:35:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2023-01-30T14:25:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2023-01-30T16:05:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2023-01-30T16:35:00.123456Z,UnOccupied,MessageIdData
X0.E0.81.66.05.77,2023-01-30T16:45:00.123456Z,UnOccupied,MessageIdData
D1.9C.FB.97.D9.47,2023-01-30T17:25:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2023-01-30T19:05:00.123456Z,Occupied,MessageIdData
D1.9C.FB.97.D9.47,2023-01-30T19:25:00.123456Z,UnOccupied,MessageIdData
D1.9C.FB.97.D9.47,2023-01-30T19:55:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2023-01-31T08:00:00.123456Z,UnOccupied,MessageIdData
XA.6F.2A.5D.84.96,2023-01-31T09:45:00.123456Z,Offline,MessageIdData
XA.6F.2A.5D.84.96,2023-01-31T10:15:00.123456Z,N/A,MessageIdData
XA.6F.2A.5D.84.96,2023-01-31T11:45:00.123456Z,UnOccupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-01-31T12:15:00.123456Z,UnOccupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-01-31T14:00:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2023-01-31T14:50:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2023-01-31T15:40:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2023-01-31T16:25:00.123456Z,Offline,MessageIdData
XA.6F.2A.5D.84.96,2023-01-31T16:55:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2023-01-31T17:40:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-01-31T19:25:00.123456Z,N/A,MessageIdData
XB.C1.2A.ED.D8.97,2023-02-01T08:00:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2023-02-01T08:10:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-01T08:40:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-01T10:10:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2023-02-01T10:40:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2023-02-01T11:50:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2023-02-01T12:20:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2023-02-01T14:05:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2023-02-01T14:55:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2023-02-01T15:25:00.123456Z,UnOccupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-01T15:55:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-01T17:45:00.123456Z,Occupied,MessageIdData
D1.9C.FB.97.D9.47,2023-02-01T18:35:00.123456Z,UnOccupied,MessageIdData
D1.9C.FB.97.D9.47,2023-02-01T20:15:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2023-02-02T08:00:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2023-02-02T09:45:00.123456Z,UnOccupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-02T10:35:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-02T10:55:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2023-02-02T11:45:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2023-02-02T12:15:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2023-02-02T12:25:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2023-02-02T14:10:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2023-02-02T14:55:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2023-02-02T15:15:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-02T15:25:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-02T15:35:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2023-02-02T16:20:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2023-02-02T18:10:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-02T19:00:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-02T20:30:00.123456Z,UnOccupied,MessageIdData
X0.E0.81.66.05.77,2023-02-03T08:00:00.123456Z,UnOccupied,MessageIdData
X0.E0.81.66.05.77,2023-02-03T08:40:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2023-02-03T09:30:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2023-02-03T10:50:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2023-02-03T11:30:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2023-02-03T12:40:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2023-02-03T13:20:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2023-02-03T14:50:00.123456Z,UnOccupied,MessageIdData
D1.9C.FB.97.D9.47,2023-02-03T15:30:00.123456Z,UnOccupied,MessageIdData
D1.9C.FB.97.D9.47,2023-02-03T15:40:00.123456Z,Offline,MessageIdData
XA.6F.2A.5D.84.96,2023-02-03T15:50:00.123456Z,N/A,MessageIdData
XA.6F.2A.5D.84.96,2023-02-03T17:40:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-03T18:30:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-03T18:40:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-03T19:10:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-03T20:40:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2023-02-06T08:00:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2023-02-06T09:40:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-06T10:30:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-06T12:00:00.123456Z,UnOccupied,MessageIdData
X0.E0.81.66.05.77,2023-02-06T12:50:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2023-02-06T13:35:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2023-02-06T14:25:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2023-02-06T15:45:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2023-02-06T16:15:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2023-02-06T17:55:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-06T18:45:00.123456Z,UnOccupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-06T19:15:00.123456Z,Occupied,MessageIdData
D1.9C.FB.97.D9.47,2023-02-06T08:00:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2023-02-06T08:10:00.123456Z,N/A,MessageIdData
XA.6F.2A.5D.84.96,2023-02-06T08:20:00.123456Z,Offline,MessageIdData
XA.6F.2A.5D.84.96,2023-02-06T08:40:00.123456Z,Occupied,MessageIdData
X0.E0.81.66.05.77,2023-02-06T09:00:00.123456Z,Occupied,MessageIdData
X0.E0.81.66.05.77,2023-02-06T10:20:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2023-02-06T10:30:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2023-02-06T12:15:00.123456Z,N/A,MessageIdData
XB.C1.2A.ED.D8.97,2023-02-06T12:55:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2023-02-06T14:25:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2023-02-06T14:45:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2023-02-06T15:05:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2023-02-06T15:50:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2023-02-06T17:20:00.123456Z,N/A,MessageIdData
XA.6F.2A.5D.84.96,2023-02-06T18:05:00.123456Z,UnOccupied,MessageIdData
XA.6F.2A.5D.84.96,2023-02-06T19:35:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-06T08:00:00.123456Z,UnOccupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-06T08:30:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-06T09:10:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-06T10:55:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-06T11:05:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-06T12:25:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-06T13:15:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-06T14:00:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2023-02-06T14:30:00.123456Z,N/A,MessageIdData
XB.C1.2A.ED.D8.97,2023-02-06T15:50:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2023-02-06T16:35:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2023-02-06T16:45:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2023-02-06T17:35:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2023-02-06T17:55:00.123456Z,N/A,MessageIdData
X9.F4.C5.B5.93.00,2023-02-06T18:05:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2023-02-06T19:45:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2023-02-07T08:00:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2023-02-07T09:50:00.123456Z,UnOccupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-07T10:40:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-07T11:50:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2023-02-07T12:20:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2023-02-07T12:40:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2023-02-07T12:50:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2023-02-07T14:00:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2023-02-07T14:30:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2023-02-07T15:20:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2023-02-07T16:05:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2023-02-07T17:45:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-07T18:15:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-07T18:25:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2023-02-07T18:55:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2023-02-07T20:05:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2023-02-08T08:00:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2023-02-08T09:20:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-08T10:10:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-08T11:40:00.123456Z,UnOccupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-08T12:00:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-08T13:40:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-08T14:20:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-08T16:05:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2023-02-08T16:50:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2023-02-08T17:30:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-08T18:15:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-08T19:45:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2023-02-09T08:00:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2023-02-09T09:10:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-09T10:00:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-09T11:50:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-09T12:35:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-09T13:25:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-09T13:55:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-09T15:15:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2023-02-09T15:25:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2023-02-09T17:15:00.123456Z,N/A,MessageIdData
D1.9C.FB.97.D9.47,2023-02-09T17:55:00.123456Z,N/A,MessageIdData
D1.9C.FB.97.D9.47,2023-02-09T18:15:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2023-02-09T19:00:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2023-02-09T19:50:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2023-02-10T08:00:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2023-02-10T09:40:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2023-02-10T10:30:00.123456Z,UnOccupied,MessageIdData
XA.6F.2A.5D.84.96,2023-02-10T11:10:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2023-02-10T11:55:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2023-02-10T12:40:00.123456Z,N/A,MessageIdData
X9.F4.C5.B5.93.00,2023-02-10T12:50:00.123456Z,Occupied,MessageIdData
X9.F4.C5.B5.93.00,2023-02-10T13:20:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2023-02-10T14:00:00.123456Z,UnOccupied,MessageIdData
X0.E0.81.66.05.77,2023-02-10T15:30:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2023-02-10T15:50:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2023-02-10T17:00:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2023-02-10T17:40:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2023-02-10T18:50:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2023-02-10T19:10:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2023-02-10T20:40:00.123456Z,N/A,MessageIdData
BF.7D.D9.24.C2.A0,2023-02-13T08:00:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2023-02-13T09:40:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-13T10:10:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-13T10:50:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-13T11:35:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2023-02-13T12:20:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2023-02-13T12:50:00.123456Z,N/A,MessageIdData
XA.6F.2A.5D.84.96,2023-02-13T14:20:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2023-02-13T15:05:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2023-02-13T15:15:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-13T15:45:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2023-02-13T16:55:00.123456Z,UnOccupied,MessageIdData
XA.6F.2A.5D.84.96,2023-02-13T17:05:00.123456Z,UnOccupied,MessageIdData
XA.6F.2A.5D.84.96,2023-02-13T18:35:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2023-02-13T19:25:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2023-02-13T19:45:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2023-02-13T08:00:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2023-02-13T09:40:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2023-02-13T10:10:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2023-02-13T11:55:00.123456Z,UnOccupied,MessageIdData
X0.E0.81.66.05.77,2023-02-13T12:25:00.123456Z,Occupied,MessageIdData
X0.E0.81.66.05.77,2023-02-13T13:55:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2023-02-13T14:40:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2023-02-13T15:00:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2023-02-13T15:20:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2023-02-13T17:10:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2023-02-13T17:55:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2023-02-13T18:35:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2023-02-13T19:15:00.123456Z,UnOccupied,MessageIdData
