Cid,RoomName,StatusStart,StatusEnd,RoomHadPeople,RoomStatus,AccountCid,TimeStamp,MessageId
c55bdd07-30d8-4e3f-81a2-ac30fe43b713,Fulgora,2021-03-09T14:50:00.123456Z,2021-03-09T16:20:00.123456Z,True,Offline,280f1654a3dc,2021-03-09T16:20:00.123456Z,MessageIdData
8d9dc8ea-5a15-48a8-8dbd-96523eaa62b4,Venus,2021-03-09T16:40:00.123456Z,2021-03-09T17:10:00.123456Z,False,N/A,ab516b7308fd,2021-03-09T17:10:00.123456Z,MessageIdData
1e4ce317-4882-4a5d-832f-d0f1ceb88b2b,Fulgora,2021-03-09T18:00:00.123456Z,2021-03-09T18:50:00.123456Z,True,N/A,20f8aecfc69b,2021-03-09T18:50:00.123456Z,MessageIdData
21a1583d-3104-406a-a60a-8b5bab136f6c,Fulgora,2021-03-09T19:40:00.123456Z,2021-03-09T19:50:00.123456Z,True,UnOccupied,3bc5a105b4cd,2021-03-09T19:50:00.123456Z,MessageIdData
18626ed7-7dec-4b3d-aab1-3116acb6f22a,Elissa,2021-03-10T08:00:00.123456Z,2021-03-10T09:30:00.123456Z,False,UnOccupied,3bc5a105b4cd,2021-03-10T09:30:00.123456Z,MessageIdData
b1ba4930-9d3f-41a9-aa9a-3a8e5a56e5e8,Iovis,2021-03-10T09:40:00.123456Z,2021-03-10T10:10:00.123456Z,True,Occupied,ab516b7308fd,2021-03-10T10:10:00.123456Z,MessageIdData
2f209c0d-f24d-4f77-a9af-f3bcceee3f55,Luna,2021-03-10T10:55:00.123456Z,2021-03-10T11:25:00.123456Z,True,Offline,bfb248306601,2021-03-10T11:25:00.123456Z,MessageIdData
f4dda456-a1f9-4f40-b085-8956c90ba5f0,Vesta,2021-03-10T11:35:00.123456Z,2021-03-10T12:45:00.123456Z,True,N/A,bfb248306601,2021-03-10T12:45:00.123456Z,MessageIdData
61446e81-e3c2-4fbb-bd89-0ad2cba915e8,Iovis,2021-03-10T13:30:00.123456Z,2021-03-10T15:15:00.123456Z,True,Occupied,ab516b7308fd,2021-03-10T15:15:00.123456Z,MessageIdData
ba23bcbf-563b-4150-a5bb-b9bc5edd9499,Ceres,2021-03-10T15:45:00.123456Z,2021-03-10T17:15:00.123456Z,False,UnOccupied,248d9d75297a,2021-03-10T17:15:00.123456Z,MessageIdData
7195c295-98ea-4b2d-bc7f-0808b98c7d75,Luna,2021-03-10T18:05:00.123456Z,2021-03-10T19:35:00.123456Z,True,Offline,248d9d75297a,2021-03-10T19:35:00.123456Z,MessageIdData
f4b9c330-c696-43fe-b8d5-42971468ae0e,Saturn,2021-03-11T08:00:00.123456Z,2021-03-11T08:40:00.123456Z,True,Offline,b8f896ea05af,2021-03-11T08:40:00.123456Z,MessageIdData
0715f82b-98dc-43c5-ab7f-e9f3d4c6fe6a,Pax,2021-03-11T09:20:00.123456Z,2021-03-11T10:50:00.123456Z,True,UnOccupied,248d9d75297a,2021-03-11T10:50:00.123456Z,MessageIdData
4a0676d8-8058-4221-ab9d-8e01d5b803dd,Ceres,2021-03-11T11:40:00.123456Z,2021-03-11T12:20:00.123456Z,True,Offline,3bc5a105b4cd,2021-03-11T12:20:00.123456Z,MessageIdData
170eb13b-c8d2-45f6-b353-614b3b89c7e5,Iovis,2021-03-11T13:00:00.123456Z,2021-03-11T13:45:00.123456Z,True,Offline,b8f896ea05af,2021-03-11T13:45:00.123456Z,MessageIdData
e12f6249-78a8-4e6e-8cdd-2ce1cf2dea87,Gemini,2021-03-11T14:25:00.123456Z,2021-03-11T15:10:00.123456Z,True,Occupied,1dd7743b1e36,2021-03-11T15:10:00.123456Z,MessageIdData
a6173623-c815-493b-8f49-a96f82df53b9,Ceres,2021-03-11T15:30:00.123456Z,2021-03-11T15:40:00.123456Z,False,UnOccupied,743997192c71,2021-03-11T15:40:00.123456Z,MessageIdData
4af421a7-30ba-4888-b0ae-253e3295e7cd,Iovis,2021-03-11T16:20:00.123456Z,2021-03-11T17:10:00.123456Z,True,Occupied,3bc5a105b4cd,2021-03-11T17:10:00.123456Z,MessageIdData
d75e82b7-0b1d-434a-8077-917303defdd3,Fulgora,2021-03-11T17:55:00.123456Z,2021-03-11T18:40:00.123456Z,True,Occupied,bfb248306601,2021-03-11T18:40:00.123456Z,MessageIdData
d5a3b5d2-aad4-4d34-b75a-92cc52142c5b,Saturn,2021-03-11T19:10:00.123456Z,2021-03-11T19:30:00.123456Z,True,N/A,88066778efa9,2021-03-11T19:30:00.123456Z,MessageIdData
ecb786a2-f80d-49b5-bcf1-812e6f27d386,Iovis,2021-03-12T08:00:00.123456Z,2021-03-12T09:45:00.123456Z,True,Occupied,88066778efa9,2021-03-12T09:45:00.123456Z,MessageIdData
048962cd-ba91-4dda-9edc-24bc0555660e,Vesta,2021-03-12T10:05:00.123456Z,2021-03-12T10:35:00.123456Z,True,Offline,88066778efa9,2021-03-12T10:35:00.123456Z,MessageIdData
ad6fcfcc-bed8-4ea5-8b60-3d21653c0b28,Gemini,2021-03-12T11:15:00.123456Z,2021-03-12T12:25:00.123456Z,True,Occupied,6ebcb2ac944c,2021-03-12T12:25:00.123456Z,MessageIdData
4d059648-b423-41b9-879b-6a6b22ea7c03,Venus,2021-03-12T13:10:00.123456Z,2021-03-12T13:55:00.123456Z,True,Occupied,ef5ade4437d8,2021-03-12T13:55:00.123456Z,MessageIdData
ed01f0eb-4397-414a-b1c7-1f27204e4905,Iovis,2021-03-12T14:45:00.123456Z,2021-03-12T15:30:00.123456Z,True,Offline,118615748df9,2021-03-12T15:30:00.123456Z,MessageIdData
754e3155-b3fc-478a-b5be-f5d37d729adb,Iovis,2021-03-12T16:10:00.123456Z,2021-03-12T17:30:00.123456Z,True,Offline,743997192c71,2021-03-12T17:30:00.123456Z,MessageIdData
6d1762b1-929c-4622-97de-b19dcbdca1b9,Elissa,2021-03-12T18:15:00.123456Z,2021-03-12T20:00:00.123456Z,True,Occupied,20f8aecfc69b,2021-03-12T20:00:00.123456Z,MessageIdData
4cbe39c6-e1f8-4bf9-8933-62136594f39d,Venus,2021-03-15T08:00:00.123456Z,2021-03-15T09:20:00.123456Z,True,UnOccupied,3bc5a105b4cd,2021-03-15T09:20:00.123456Z,MessageIdData
58c0aa38-c7a8-49e6-9aa9-ce5f059379ef,Saturn,2021-03-15T09:30:00.123456Z,2021-03-15T11:00:00.123456Z,True,Occupied,b8f896ea05af,2021-03-15T11:00:00.123456Z,MessageIdData
0be7c096-f620-41df-8438-6c4ff43f0ebf,Venus,2021-03-15T11:40:00.123456Z,2021-03-15T12:00:00.123456Z,False,N/A,1dd7743b1e36,2021-03-15T12:00:00.123456Z,MessageIdData
cb13cbd1-7208-44a3-99cc-27ce58866ec0,Pax,2021-03-15T12:20:00.123456Z,2021-03-15T12:50:00.123456Z,True,Occupied,280f1654a3dc,2021-03-15T12:50:00.123456Z,MessageIdData
2bcc9b76-c17d-4e85-8e73-343f33e839fe,Fulgora,2021-03-15T13:30:00.123456Z,2021-03-15T15:10:00.123456Z,False,Offline,fad18082a2fd,2021-03-15T15:10:00.123456Z,MessageIdData
02223ad8-1a78-4a4f-8564-887bb25a10fa,Iovis,2021-03-15T15:40:00.123456Z,2021-03-15T16:20:00.123456Z,True,N/A,fad18082a2fd,2021-03-15T16:20:00.123456Z,MessageIdData
80e2df12-96b9-4206-81bf-eac01eba21b6,Gemini,2021-03-15T16:30:00.123456Z,2021-03-15T16:50:00.123456Z,True,Offline,b8f896ea05af,2021-03-15T16:50:00.123456Z,MessageIdData
9e5dc9ed-a3fb-49fe-8bc0-2a97b83eb7f1,Saturn,2021-03-15T17:30:00.123456Z,2021-03-15T19:00:00.123456Z,True,UnOccupied,280f1654a3dc,2021-03-15T19:00:00.123456Z,MessageIdData
1089c4fc-960c-42fe-a18b-a938115b0101,Venus,2021-03-15T19:40:00.123456Z,2021-03-15T21:20:00.123456Z,True,Offline,743997192c71,2021-03-15T21:20:00.123456Z,MessageIdData
c1956c4a-abd5-43d3-a87b-cfe56ce4dd55,Venus,2021-03-15T08:00:00.123456Z,2021-03-15T08:10:00.123456Z,True,UnOccupied,fad18082a2fd,2021-03-15T08:10:00.123456Z,MessageIdData
47576891-5d69-46fd-bbec-7103edbbc61f,Vesta,2021-03-15T08:50:00.123456Z,2021-03-15T09:20:00.123456Z,True,Occupied,88066778efa9,2021-03-15T09:20:00.123456Z,MessageIdData
b76831a8-f10e-44d6-836a-e797d733d0fe,Iovis,2021-03-15T09:40:00.123456Z,2021-03-15T11:20:00.123456Z,True,UnOccupied,b8f896ea05af,2021-03-15T11:20:00.123456Z,MessageIdData
48cfe144-e5cf-4282-98e0-2df77d243fc2,Venus,2021-03-15T12:00:00.123456Z,2021-03-15T13:45:00.123456Z,False,Offline,743997192c71,2021-03-15T13:45:00.123456Z,MessageIdData
8b1fd850-63c1-4b1a-a6be-46d3a988d898,Iovis,2021-03-15T14:30:00.123456Z,2021-03-15T15:50:00.123456Z,True,Offline,280f1654a3dc,2021-03-15T15:50:00.123456Z,MessageIdData
9865ec0a-c072-4036-8210-68dd57019f64,Pax,2021-03-15T16:10:00.123456Z,2021-03-15T17:00:00.123456Z,False,N/A,45f0bb6f8f16,2021-03-15T17:00:00.123456Z,MessageIdData
363f0123-f109-48f8-8089-346c806e6a55,Elissa,2021-03-15T17:30:00.123456Z,2021-03-15T18:00:00.123456Z,True,N/A,3bc5a105b4cd,2021-03-15T18:00:00.123456Z,MessageIdData
ecde6dae-4496-4af0-89dd-64b4ace98cdb,Vesta,2021-03-15T18:20:00.123456Z,2021-03-15T18:50:00.123456Z,True,Occupied,45f0bb6f8f16,2021-03-15T18:50:00.123456Z,MessageIdData
ffb27394-2950-479f-ba72-4c17a436cdd6,Ceres,2021-03-15T19:20:00.123456Z,2021-03-15T20:00:00.123456Z,True,UnOccupied,20f8aecfc69b,2021-03-15T20:00:00.123456Z,MessageIdData
b36e64d2-0ba7-42ee-87ee-6070f33852b0,Ceres,2021-03-15T08:00:00.123456Z,2021-03-15T08:30:00.123456Z,True,N/A,3bc5a105b4cd,2021-03-15T08:30:00.123456Z,MessageIdData
4c230e90-af48-46dc-aa52-29fc171019f9,Luna,2021-03-15T09:10:00.123456Z,2021-03-15T10:20:00.123456Z,True,UnOccupied,45f0bb6f8f16,2021-03-15T10:20:00.123456Z,MessageIdData
56abe4fd-45d0-49ad-a712-3acf3d8fe65f,Luna,2021-03-15T10:50:00.123456Z,2021-03-15T12:20:00.123456Z,False,Offline,280f1654a3dc,2021-03-15T12:20:00.123456Z,MessageIdData
0fd91320-2faa-4d86-8b09-316f09fdda85,Vesta,2021-03-15T13:05:00.123456Z,2021-03-15T14:35:00.123456Z,False,Offline,20f8aecfc69b,2021-03-15T14:35:00.123456Z,MessageIdData
d4638458-baf6-4617-863c-a22aee9af88f,Iovis,2021-03-15T15:05:00.123456Z,2021-03-15T16:45:00.123456Z,True,UnOccupied,248d9d75297a,2021-03-15T16:45:00.123456Z,MessageIdData
8b210546-4f88-4f2a-8b5b-25803cb0c509,Luna,2021-03-15T16:55:00.123456Z,2021-03-15T17:25:00.123456Z,True,N/A,ef5ade4437d8,2021-03-15T17:25:00.123456Z,MessageIdData
9f762d49-40b8-480f-b223-ce9ce2948b08,Vesta,2021-03-15T18:10:00.123456Z,2021-03-15T19:30:00.123456Z,True,Occupied,b8f896ea05af,2021-03-15T19:30:00.123456Z,MessageIdData
7adf1d19-bf17-49b1-a66d-e584ca22df88,Ceres,2021-03-16T08:00:00.123456Z,2021-03-16T09:40:00.123456Z,True,Occupied,bfb248306601,2021-03-16T09:40:00.123456Z,MessageIdData
75e5c74b-62bd-4cb3-b405-7e0750a8e704,Ceres,2021-03-16T10:00:00.123456Z,2021-03-16T10:30:00.123456Z,False,UnOccupied,247263c670b8,2021-03-16T10:30:00.123456Z,MessageIdData
a83af9f0-29da-4ee0-89c9-aa73cce5698d,Elissa,2021-03-16T11:15:00.123456Z,2021-03-16T12:35:00.123456Z,False,Occupied,743997192c71,2021-03-16T12:35:00.123456Z,MessageIdData
e5fa7a0b-65fc-4c90-8392-b8c7f6758a40,Pax,2021-03-16T12:45:00.123456Z,2021-03-16T12:55:00.123456Z,True,UnOccupied,1dd7743b1e36,2021-03-16T12:55:00.123456Z,MessageIdData
66d35da6-3760-4c3d-a3c1-86faaf36f8db,Gemini,2021-03-16T13:35:00.123456Z,2021-03-16T14:20:00.123456Z,True,N/A,6ebcb2ac944c,2021-03-16T14:20:00.123456Z,MessageIdData
2becda1d-03ab-4eab-91eb-550b90fde70e,Fulgora,2021-03-16T15:00:00.123456Z,2021-03-16T16:50:00.123456Z,False,Offline,ef5ade4437d8,2021-03-16T16:50:00.123456Z,MessageIdData
62ff94ee-b8f5-4c2c-99dc-f80f19500671,Iovis,2021-03-16T17:35:00.123456Z,2021-03-16T17:45:00.123456Z,True,N/A,43510864a6f1,2021-03-16T17:45:00.123456Z,MessageIdData
9601a548-ac77-41a8-b2d5-337e79231f06,Pax,2021-03-16T18:30:00.123456Z,2021-03-16T18:40:00.123456Z,False,Occupied,6ebcb2ac944c,2021-03-16T18:40:00.123456Z,MessageIdData
17b24abb-e9cc-4497-8261-3fca93d94600,Elissa,2021-03-16T19:00:00.123456Z,2021-03-16T20:40:00.123456Z,True,Offline,6ebcb2ac944c,2021-03-16T20:40:00.123456Z,MessageIdData
53ef48f9-929c-4aa5-9748-3519192f27e0,Luna,2021-03-17T08:00:00.123456Z,2021-03-17T08:40:00.123456Z,True,UnOccupied,20f8aecfc69b,2021-03-17T08:40:00.123456Z,MessageIdData
51cce6ea-3677-4d24-8b15-b4706a55b858,Iovis,2021-03-17T08:50:00.123456Z,2021-03-17T09:20:00.123456Z,True,N/A,743997192c71,2021-03-17T09:20:00.123456Z,MessageIdData
3ee1594f-2271-4aa5-bbf9-fe40246ab79f,Fulgora,2021-03-17T10:10:00.123456Z,2021-03-17T10:50:00.123456Z,True,Occupied,bfb248306601,2021-03-17T10:50:00.123456Z,MessageIdData
4a9e3f53-0703-4e9c-a1f6-9e4ace7fc3e3,Pax,2021-03-17T11:30:00.123456Z,2021-03-17T11:40:00.123456Z,False,UnOccupied,743997192c71,2021-03-17T11:40:00.123456Z,MessageIdData
754c8d26-996b-4800-ad75-6ba3d2e943b6,Pax,2021-03-17T12:00:00.123456Z,2021-03-17T12:30:00.123456Z,True,UnOccupied,ef5ade4437d8,2021-03-17T12:30:00.123456Z,MessageIdData
11280471-49e3-4999-bc19-34e14d73b772,Elissa,2021-03-17T12:50:00.123456Z,2021-03-17T13:40:00.123456Z,True,Offline,6ebcb2ac944c,2021-03-17T13:40:00.123456Z,MessageIdData
f1235baa-07dc-49ea-813b-30cc8e21c165,Saturn,2021-03-17T14:00:00.123456Z,2021-03-17T15:20:00.123456Z,True,Offline,ab516b7308fd,2021-03-17T15:20:00.123456Z,MessageIdData
32aca23b-22db-4da9-9a6f-721e8693fe00,Pax,2021-03-17T16:00:00.123456Z,2021-03-17T16:20:00.123456Z,True,Occupied,ab516b7308fd,2021-03-17T16:20:00.123456Z,MessageIdData
3aadc70d-cde9-4b0d-8410-98d8de82916c,Saturn,2021-03-17T17:10:00.123456Z,2021-03-17T17:55:00.123456Z,False,UnOccupied,febda3b8e823,2021-03-17T17:55:00.123456Z,MessageIdData
96534aa0-ca76-44a7-96d5-42e6d779a533,Vesta,2021-03-17T18:35:00.123456Z,2021-03-17T20:20:00.123456Z,True,Offline,b8f896ea05af,2021-03-17T20:20:00.123456Z,MessageIdData
609ab0d4-cd6a-41b6-ac9a-dd63e11f025a,Saturn,2021-03-18T08:00:00.123456Z,2021-03-18T08:30:00.123456Z,True,N/A,118615748df9,2021-03-18T08:30:00.123456Z,MessageIdData
6fec6583-9846-44d4-b897-a345cbf6d76a,Ceres,2021-03-18T08:40:00.123456Z,2021-03-18T09:10:00.123456Z,True,N/A,45f0bb6f8f16,2021-03-18T09:10:00.123456Z,MessageIdData
daa21da6-79bc-4130-8618-af70a30cc3c2,Gemini,2021-03-18T09:30:00.123456Z,2021-03-18T10:00:00.123456Z,False,Occupied,febda3b8e823,2021-03-18T10:00:00.123456Z,MessageIdData
803e2230-505a-4be6-9919-2aff87033017,Luna,2021-03-18T10:20:00.123456Z,2021-03-18T11:50:00.123456Z,True,UnOccupied,a8d9c40ef511,2021-03-18T11:50:00.123456Z,MessageIdData
fc9aa1bc-4660-4f86-9d95-bf616cd4fdce,Gemini,2021-03-18T12:20:00.123456Z,2021-03-18T13:40:00.123456Z,True,N/A,247263c670b8,2021-03-18T13:40:00.123456Z,MessageIdData
f5392b16-8a82-4f51-9f67-b762e3bbf7e3,Saturn,2021-03-18T14:10:00.123456Z,2021-03-18T15:30:00.123456Z,True,Occupied,cd3a8437423c,2021-03-18T15:30:00.123456Z,MessageIdData
0d73aaf3-7e43-4628-a071-71389f3cd48e,Luna,2021-03-18T16:00:00.123456Z,2021-03-18T16:50:00.123456Z,True,N/A,248d9d75297a,2021-03-18T16:50:00.123456Z,MessageIdData
5797f3e3-3f48-44d1-8e75-7f77f96e084b,Venus,2021-03-18T17:00:00.123456Z,2021-03-18T18:40:00.123456Z,True,N/A,45f0bb6f8f16,2021-03-18T18:40:00.123456Z,MessageIdData
35a01aa8-1907-48f9-91e0-46a442ee4654,Gemini,2021-03-18T19:30:00.123456Z,2021-03-18T19:50:00.123456Z,True,Offline,88066778efa9,2021-03-18T19:50:00.123456Z,MessageIdData
edb35ebe-b2c8-452b-a7ed-f83102aca4f1,Iovis,2021-03-19T08:00:00.123456Z,2021-03-19T09:40:00.123456Z,True,Occupied,118615748df9,2021-03-19T09:40:00.123456Z,MessageIdData
251dfa51-dad3-41c4-9c87-3734c906aaf5,Fulgora,2021-03-19T10:25:00.123456Z,2021-03-19T11:55:00.123456Z,True,UnOccupied,fad18082a2fd,2021-03-19T11:55:00.123456Z,MessageIdData
c3641286-0a43-4be4-89eb-2401713fa9a3,Ceres,2021-03-19T12:40:00.123456Z,2021-03-19T13:00:00.123456Z,True,UnOccupied,febda3b8e823,2021-03-19T13:00:00.123456Z,MessageIdData
3fe3c744-247e-465d-b948-5884c9d28c83,Luna,2021-03-19T13:40:00.123456Z,2021-03-19T15:00:00.123456Z,True,Offline,280f1654a3dc,2021-03-19T15:00:00.123456Z,MessageIdData
d143325a-5e83-4151-9043-7ef482750b1d,Luna,2021-03-19T15:40:00.123456Z,2021-03-19T16:00:00.123456Z,True,Occupied,247263c670b8,2021-03-19T16:00:00.123456Z,MessageIdData
784e8c35-3c6d-4d1e-a5fb-926122aa8e89,Elissa,2021-03-19T16:50:00.123456Z,2021-03-19T18:40:00.123456Z,True,Occupied,1dd7743b1e36,2021-03-19T18:40:00.123456Z,MessageIdData
3e40bf42-1812-4dd0-bb91-5cba61d6eb72,Fulgora,2021-03-19T19:25:00.123456Z,2021-03-19T20:15:00.123456Z,True,N/A,88066778efa9,2021-03-19T20:15:00.123456Z,MessageIdData
332878b2-16b7-4125-b2cf-a7260bbf3d58,Gemini,2021-03-22T08:00:00.123456Z,2021-03-22T09:40:00.123456Z,True,Offline,43510864a6f1,2021-03-22T09:40:00.123456Z,MessageIdData
ff8f6bf5-f944-4106-8e5c-4dcd61d8adcf,Venus,2021-03-22T09:50:00.123456Z,2021-03-22T11:10:00.123456Z,True,UnOccupied,ab516b7308fd,2021-03-22T11:10:00.123456Z,MessageIdData
8f16a22e-932b-4146-8007-83eafcde85c3,Saturn,2021-03-22T11:30:00.123456Z,2021-03-22T12:00:00.123456Z,True,Offline,ab516b7308fd,2021-03-22T12:00:00.123456Z,MessageIdData
8f6b26a6-26b8-4054-a70a-c983ce3bf1b9,Saturn,2021-03-22T12:10:00.123456Z,2021-03-22T13:50:00.123456Z,True,UnOccupied,88066778efa9,2021-03-22T13:50:00.123456Z,MessageIdData
63a3aceb-6b2c-4033-9dd8-1b26be051de6,Vesta,2021-03-22T14:35:00.123456Z,2021-03-22T15:25:00.123456Z,True,Offline,743997192c71,2021-03-22T15:25:00.123456Z,MessageIdData
9e4a8c68-6c52-43a2-8726-a678beaccfc2,Gemini,2021-03-22T15:35:00.123456Z,2021-03-22T17:05:00.123456Z,True,Occupied,248d9d75297a,2021-03-22T17:05:00.123456Z,MessageIdData
7cbcf106-a2c6-4325-9eed-1dd609223b84,Vesta,2021-03-22T17:25:00.123456Z,2021-03-22T19:05:00.123456Z,True,Occupied,bfb248306601,2021-03-22T19:05:00.123456Z,MessageIdData
61f34988-1b6c-489d-841e-f466a86c1bcb,Venus,2021-03-22T19:25:00.123456Z,2021-03-22T20:05:00.123456Z,True,Occupied,247263c670b8,2021-03-22T20:05:00.123456Z,MessageIdData
248efcf7-809e-411f-8912-b2923c37a82d,Luna,2021-03-22T08:00:00.123456Z,2021-03-22T08:20:00.123456Z,True,N/A,b8f896ea05af,2021-03-22T08:20:00.123456Z,MessageIdData
6994c9e4-d1d2-4474-a5ed-e14b2e5a0379,Pax,2021-03-22T09:00:00.123456Z,2021-03-22T09:50:00.123456Z,True,N/A,1dd7743b1e36,2021-03-22T09:50:00.123456Z,MessageIdData
ab4b4b62-a147-4d4d-9f99-b0e839a815cc,Pax,2021-03-22T10:10:00.123456Z,2021-03-22T10:20:00.123456Z,True,Occupied,fad18082a2fd,2021-03-22T10:20:00.123456Z,MessageIdData
79cad4e2-4c5e-4da9-9643-1218e0e1ebe9,Luna,2021-03-22T10:40:00.123456Z,2021-03-22T11:50:00.123456Z,True,Occupied,743997192c71,2021-03-22T11:50:00.123456Z,MessageIdData
fb5416d7-ec07-4616-a401-12e220bee2e4,Venus,2021-03-22T12:30:00.123456Z,2021-03-22T13:50:00.123456Z,True,N/A,45f0bb6f8f16,2021-03-22T13:50:00.123456Z,MessageIdData
63199ce8-46a7-4e0a-ab30-9d35c36803e9,Luna,2021-03-22T14:10:00.123456Z,2021-03-22T14:30:00.123456Z,False,UnOccupied,1dd7743b1e36,2021-03-22T14:30:00.123456Z,MessageIdData
d53241c1-2fae-416d-afdb-33bb9e9bc70c,Vesta,2021-03-22T14:40:00.123456Z,2021-03-22T15:00:00.123456Z,True,Occupied,ef5ade4437d8,2021-03-22T15:00:00.123456Z,MessageIdData
e0a8067e-bd4c-4538-9147-adc55cac5422,Iovis,2021-03-22T15:50:00.123456Z,2021-03-22T16:30:00.123456Z,False,N/A,1dd7743b1e36,2021-03-22T16:30:00.123456Z,MessageIdData
d7e4b81b-f97a-41a8-8053-4f76fc65bfd3,Elissa,2021-03-22T16:50:00.123456Z,2021-03-22T18:30:00.123456Z,True,Offline,45f0bb6f8f16,2021-03-22T18:30:00.123456Z,MessageIdData
0c92b63d-291f-4a7b-9578-d083a328132c,Elissa,2021-03-22T19:15:00.123456Z,2021-03-22T21:05:00.123456Z,True,N/A,6ebcb2ac944c,2021-03-22T21:05:00.123456Z,MessageIdData
f753e112-06f7-4b1f-b8bb-466c84269fca,Ceres,2021-03-22T08:00:00.123456Z,2021-03-22T08:20:00.123456Z,True,N/A,248d9d75297a,2021-03-22T08:20:00.123456Z,MessageIdData
e0d53747-b21a-4770-ab65-3ed7aa3470d2,Elissa,2021-03-22T08:40:00.123456Z,2021-03-22T09:10:00.123456Z,True,UnOccupied,ef5ade4437d8,2021-03-22T09:10:00.123456Z,MessageIdData
8c57d640-822c-44f7-8d32-0ed7cb3e74ee,Vesta,2021-03-22T09:55:00.123456Z,2021-03-22T10:35:00.123456Z,True,UnOccupied,cd3a8437423c,2021-03-22T10:35:00.123456Z,MessageIdData
4cbf1345-ebe5-4718-8a9a-139435430162,Vesta,2021-03-22T10:45:00.123456Z,2021-03-22T10:55:00.123456Z,True,Offline,6ebcb2ac944c,2021-03-22T10:55:00.123456Z,MessageIdData
11a0dbab-d1e7-4eac-9536-d00c53e58c94,Luna,2021-03-22T11:05:00.123456Z,2021-03-22T11:15:00.123456Z,True,UnOccupied,b8f896ea05af,2021-03-22T11:15:00.123456Z,MessageIdData
a645674d-5aa5-4fcc-845a-9b78a6788438,Ceres,2021-03-22T12:05:00.123456Z,2021-03-22T13:15:00.123456Z,False,N/A,febda3b8e823,2021-03-22T13:15:00.123456Z,MessageIdData
4fb8551f-cf27-4e39-ace3-48cd207baad0,Saturn,2021-03-22T13:35:00.123456Z,2021-03-22T15:05:00.123456Z,True,Occupied,a8d9c40ef511,2021-03-22T15:05:00.123456Z,MessageIdData
d12bd2cd-58d5-4993-b554-b7feeedd9883,Pax,2021-03-22T15:55:00.123456Z,2021-03-22T17:40:00.123456Z,True,Offline,118615748df9,2021-03-22T17:40:00.123456Z,MessageIdData
52b0d35b-6814-48e4-9b3b-19ee5c409b5a,Luna,2021-03-22T18:25:00.123456Z,2021-03-22T19:45:00.123456Z,True,Offline,ef5ade4437d8,2021-03-22T19:45:00.123456Z,MessageIdData
263d2514-6b28-4cc4-9209-405c91140d16,Ceres,2021-03-23T08:00:00.123456Z,2021-03-23T08:50:00.123456Z,True,UnOccupied,ef5ade4437d8,2021-03-23T08:50:00.123456Z,MessageIdData
f184a853-fbf8-4843-be2d-61c491873b7d,Venus,2021-03-23T09:00:00.123456Z,2021-03-23T09:20:00.123456Z,False,N/A,45f0bb6f8f16,2021-03-23T09:20:00.123456Z,MessageIdData
59868ee2-eb55-42ff-bf30-7893b7cb4769,Pax,2021-03-23T09:40:00.123456Z,2021-03-23T09:50:00.123456Z,True,Occupied,248d9d75297a,2021-03-23T09:50:00.123456Z,MessageIdData
ddea4786-7f28-4d1f-8855-fe30a4986c85,Ceres,2021-03-23T10:10:00.123456Z,2021-03-23T11:50:00.123456Z,True,Occupied,cd3a8437423c,2021-03-23T11:50:00.123456Z,MessageIdData
6a682286-5b23-4b94-9630-9f6442499b74,Venus,2021-03-23T12:10:00.123456Z,2021-03-23T12:50:00.123456Z,True,N/A,a8d9c40ef511,2021-03-23T12:50:00.123456Z,MessageIdData
fd08a709-a67e-459d-96d3-69ed9ebcef3d,Pax,2021-03-23T13:30:00.123456Z,2021-03-23T14:50:00.123456Z,True,N/A,bfb248306601,2021-03-23T14:50:00.123456Z,MessageIdData
59c587e6-4535-418e-a6b8-55bd177468f8,Venus,2021-03-23T15:00:00.123456Z,2021-03-23T16:20:00.123456Z,True,Offline,20f8aecfc69b,2021-03-23T16:20:00.123456Z,MessageIdData
283f40fc-c507-4e8a-9663-47f74c9780ac,Saturn,2021-03-23T17:05:00.123456Z,2021-03-23T17:35:00.123456Z,True,N/A,118615748df9,2021-03-23T17:35:00.123456Z,MessageIdData
00be9bc4-1ed5-48ec-a346-c88fee6bb9bb,Gemini,2021-03-23T18:25:00.123456Z,2021-03-23T19:55:00.123456Z,True,N/A,febda3b8e823,2021-03-23T19:55:00.123456Z,MessageIdData
96107511-6042-4265-ae68-dd5fdfcd12f2,Luna,2021-03-24T08:00:00.123456Z,2021-03-24T09:50:00.123456Z,False,UnOccupied,20f8aecfc69b,2021-03-24T09:50:00.123456Z,MessageIdData
cb4cf6ad-edff-48b7-ba56-92e1ab98b308,Fulgora,2021-03-24T10:40:00.123456Z,2021-03-24T11:20:00.123456Z,True,Occupied,45f0bb6f8f16,2021-03-24T11:20:00.123456Z,MessageIdData
00338e9d-79e9-4f27-a2af-623f93a97740,Saturn,2021-03-24T12:10:00.123456Z,2021-03-24T13:55:00.123456Z,False,UnOccupied,248d9d75297a,2021-03-24T13:55:00.123456Z,MessageIdData
ccf7eb99-ca98-47e2-9bb1-72db471a43ff,Ceres,2021-03-24T14:05:00.123456Z,2021-03-24T15:35:00.123456Z,True,N/A,20f8aecfc69b,2021-03-24T15:35:00.123456Z,MessageIdData
0b4db288-f7a3-4372-b04e-4a7651801950,Vesta,2021-03-24T15:55:00.123456Z,2021-03-24T17:05:00.123456Z,False,UnOccupied,88066778efa9,2021-03-24T17:05:00.123456Z,MessageIdData
